0,1,2,3,4
이진욱,,,특수효과팀,"방법: 재차의|낫아웃|파이프라인|내겐 너무 소중한 너|기적|여고괴담 여섯번째 이야기 : 모교|미션 파서블|담보|자산어보|결백|얼굴없는 보스: 못다한 이야기 감독판|얼굴없는 보스|장사리 : 잊혀진 영웅들|나쁜 녀석들: 더 무비|힘을 내요, 미스터 리|유열의 음악앨범|변신|나랏말싸미|악인전|클로젯|진범|미성년|우상|자전차왕 엄복동|증인|내안의 그놈|말모이|언니|스윙키즈|리벤져|동네사람들|협상|레슬러|7년의 밤|썬키스 패밀리|미쓰백|물괴|너의 결혼식|독전|챔피언|살인소설|덕구|바람 바람 바람|지금 만나러 갑니다|흥부: 글로 세상을 바꾼 자|골든슬럼버|그것만이 내 세상|강철비|반드시 잡는다|로마의 휴일|청년경찰|택시운전사|박열|하루|대립군|머니백|리얼|불한당: 나쁜 놈들의 세상|임금님의 사건수첩|콜리션|비정규직 특수요원|재심|공조|판도라|비밀은 없다|엽기적인 그녀 2|해어화|남과 여|잡아야 산다|조선마술사|히말라야|열정같은소리하고있네|도리화가|서부전선|탐정 : 더 비기닝|퇴마: 무녀굴|협녀, 칼의 기억|미쓰 와이프|은밀한 유혹|위험한 상견례 2|타투|사도|오피스|손님|나의 절친 악당들|경성학교: 사라진 소녀들|살인의뢰|헬머니|기술자들|국제시장|패션왕|나의 독재자|타짜-신의 손|신의 한 수|소녀괴담"
박주연,,,특수효과팀,"방법: 재차의|여고괴담 여섯번째 이야기 : 모교|미션 파서블|담보|자산어보|결백|얼굴없는 보스: 못다한 이야기 감독판|얼굴없는 보스|장사리 : 잊혀진 영웅들|나쁜 녀석들: 더 무비|힘을 내요, 미스터 리|유열의 음악앨범|나랏말싸미|악인전|클로젯|계절과 계절 사이|미성년|우상|자전차왕 엄복동|증인|말모이|내안의 그놈|스윙키즈|리벤져|동네사람들|협상|레슬러|7년의 밤|미쓰백|물괴|너의 결혼식|독전|챔피언|바람 바람 바람|지금 만나러 갑니다|골든슬럼버|흥부: 글로 세상을 바꾼 자|그것만이 내 세상|강철비|반드시 잡는다|로마의 휴일|청년경찰|택시운전사|박열|하루|대립군|머니백|리얼|불한당: 나쁜 놈들의 세상|임금님의 사건수첩|비정규직 특수요원|재심|공조|판도라|비밀은 없다|해어화|남과 여|번개맨|그날의 분위기|잡아야 산다|조선마술사|히말라야|열정같은소리하고있네|도리화가|탐정 : 더 비기닝|서부전선|퇴마: 무녀굴|협녀, 칼의 기억|미쓰 와이프|은밀한 유혹|위험한 상견례 2|약장수|오피스|손님|나의 절친 악당들|경성학교: 사라진 소녀들|살인의뢰|헬머니|기술자들|국제시장|패션왕|나의 독재자|타짜-신의 손|해적: 바다로 간 산적|신의 한 수|표적|몬스터|찌라시: 위험한 소문|톱스타|롤러코스터|숨바꼭질|미스터 고|몽타주|공범|스파이|더 웹툰: 예고살인|남쪽으로 튀어|7번방의 선물|26년|나는 왕이로소이다|두 개의 달|돈의 맛|은교|무서운 이야기 2|무서운 이야기2 '사고'"
이철우,Lee Cheol-U,Lee Cheol-U,액션/스턴트팀,"장사리 : 잊혀진 영웅들|기방도령|창궐|안시성|60일의 썸머|물괴|게이트|리얼|대결|봉이 김선달|서부전선|치외법권|협녀, 칼의 기억|극비수사|강남 1970|국제시장|해적: 바다로 간 산적|명량|친구 2|런닝맨|자칼이 온다|후궁 : 제왕의 첩|결정적 한방|특수본|커플즈|마마|써니|우리 이웃의 범죄|죽이고 싶은|전우치|마더|박쥐|신기전|좋은 놈, 나쁜 놈, 이상한 놈 |강철중: 공공의 적 1-1|숙명|다찌마와리|가면|챔피언 마빡이|우아한 세계|뚝방전설"
김보선,KIM Bo-sun,KIM Bo-sun,아트디렉터,얼굴없는 보스: 못다한 이야기 감독판|얼굴없는 보스|국제시장|숨|인플루언스|패밀리마트|애자|왕의 남자|내 생애 가장 아름다운 일주일|말아톤|꽃피는 봄이 오면|불어라 봄바람|선생 김봉두|YMCA야구단
김호식,,,특수분장,"인질|방법: 재차의|모가디슈|디바|오! 문희|반도|서복|다만 악에서 구하소서|#살아있다|남산의 부장들|해치지않아|나쁜 녀석들: 더 무비|봉오동 전투|엑시트|비스트|기생충|악인전|클로젯|돈|우상|악질경찰|사바하|뺑반|극한직업|말모이|PMC: 더 벙커|성난황소|안시성|협상|명당|상류사회|인랑|마녀|7년의 밤|마약왕|암수살인|물괴|공작|신과함께-인과 연|치즈인더트랩|골든슬럼버|조선명탐정: 흡혈괴마의 비밀|염력|그것만이 내 세상|1987|신과함께-죄와 벌|강철비|미옥|대장 김창수|브이아이피|택시운전사|군함도|하루|대립군|석조저택 살인사건|살인자의 기억법|불한당: 나쁜 놈들의 세상|보안관|조작된 도시|마스터|목숨 건 연애|판도라|혼숨|아수라|밀정|터널|덕혜옹주|부산행|아가씨|곡성|탐정 홍길동: 사라진 마을|미씽: 사라진 여자|럭키|비밀은 없다|해어화|검사외전|오빠생각|히말라야|대호|내부자들|검은 사제들|협녀, 칼의 기억|암살|간신|베테랑|경성학교: 사라진 소녀들|무뢰한|살인의뢰|조선명탐정 : 사라진 놉의 딸|강남 1970|허삼관|국제시장|마담 뺑덕|해무(海霧)|신의 한 수|우는 남자|역린|군도: 민란의 시대|끝까지 간다|방황하는 칼날|남자가 사랑할 때|용의자|친구 2|동창생|화이: 괴물을 삼킨 아이|관상|감기|미스터 고|감시자들|더 웹툰: 예고살인|마이 라띠마|신세계|베를린|늑대소년|회사원|점쟁이들|광해, 왕이 된 남자|도둑들|연가시|후궁 : 제왕의 첩|미운오리새끼|하울링|범죄와의 전쟁: 나쁜놈들 전성시대|마이 웨이|오직 그대만|통증|아이들...|황해|페스티발|초능력자|부당거래|해결사|악마를 보았다|아저씨|태극기 휘날리며|무서운 이야기 2 '탈출'|인류 멸망 보고서 '멋진 신세계'"
김형일,KIM Hyeong-il,KIM Hyeong-il,그립,"태백권|반도|블랙머니|삼촌|미쓰백|내게 남은 사랑을|메소드|이 사랑도 전해질까요|공조|대역전|시간이탈자|번개맨|미쓰 와이프|순수의 시대|베테랑|경성학교: 사라진 소녀들|허삼관|국제시장|하이힐|무명인|용의자|숨바꼭질|베를린|늑대소년|도둑들|로맨스 조|Mr.아이돌|세상에서 가장 아름다운 이별|수상한 고객들|헬로우 고스트|쩨쩨한 로맨스|악마를 보았다|구르믈 버서난 달처럼|불꽃처럼 나비처럼|그 남자의 책 198쪽|미쓰 홍당무|걸스카우트|헨젤과 그레텔|열한번째 엄마|최강로맨스|언니가 간다|싸이보그지만 괜찮아|삼거리극장|거룩한 계보|연애, 그 참을 수 없는 가벼움|사랑하니까, 괜찮아|사랑을 놓치다|간 큰 가족|제니, 주노|분신사바|러브레따|너와 극장에서"
김재민,KIM Jae-min,KIM Jae-min,특수촬영,"국제수사|마돈나|국제시장|좋은 친구들 |도둑들|카운트다운|참을 수 없는|베스트셀러|전우치|펜트하우스 코끼리|귀향|무림여대생|흑심모녀|트럭|가면|수|마파도2|해바라기|아이스케키|예의없는 것들|태풍|오로라 공주|분홍신|활|잠복근무|신성일의 행방불명|마파도|까불지마|귀여워|우리 형|꽃피는 봄이 오면|령|내 여자친구를 소개합니다|그녀를 믿지 마세요|내사랑 싸가지|고독이 몸부림칠 때|그녀를 모르면 간첩|...ing|황산벌|여고괴담 세번째 이야기: 여우계단|청풍명월(淸風明月)|똥개|첫사랑 사수 궐기 대회|장화, 홍련|H(에이치)|철없는 아내와 파란만장한 남편 그리고 태권소녀|하얀방|유아독존|연애소설|좋은사람있으면 소개시켜줘|후아유|복수는 나의 것|와니와 준하|흑수선|달마야 놀자|신라의 달밤|친구|하면 된다|비밀"
김정우,KIM Jung-woo,KIM Jung-woo,세트,침입자|장사리 : 잊혀진 영웅들|사바하|군함도|가려진 시간|여교사|무뢰한|허삼관|상의원|국제시장|카트|패션왕|타짜-신의 손|인간중독|소수의견|군도: 민란의 시대|관능의 법칙|수상한 그녀|살인자|노브레싱|감기|숨바꼭질|더 테러 라이브|공범|스파이|전설의 주먹|베를린|타워|나의 PS 파트너 |남영동1985|간첩|R2B: 리턴투베이스|나는 왕이로소이다|돈의 맛|은교|코리아|간기남|부러진 화살|오싹한 연애|특수본|투혼|의뢰인|도가니|기생령|7광구|퀵|체포왕|수상한 고객들|로맨틱 헤븐|아이들...|글러브|김종욱 찾기|두 여자|시라노; 연애조작단|퀴즈왕|폐가|악마를 보았다|방자전|하모니|전우치|걸프렌즈|백야행|파주|해운대|그림자 살인|김씨표류기|아내가 결혼했다|누가 그녀와 잤을까?|원탁의 천사|역전에 산다|몬스터|판타스틱 자살소동|인류 멸망 보고서 '천상의 피조물' |인류 멸망 보고서 '멋진 신세계'
김상영,,,조명팀,"이번엔 잘 되겠지|소리꾼|#살아있다|침입자|장사리 : 잊혀진 영웅들|엑시트|배심원들|보희와 녹양|완벽한 타인|암수살인|범죄도시|택시운전사|석조저택 살인사건|로마서 8:37|스플릿|미씽: 사라진 여자|비밀은 없다|동주|로봇, 소리|조선마술사|탐정 : 더 비기닝|검은손|프랑스 영화처럼|더 테너 리리코 스핀토|국제시장|울언니|우는 남자|군도: 민란의 시대|관상|감기|전국노래자랑|사이코메트리|분노의 윤리학|복숭아나무|후궁 : 제왕의 첩|천국의 아이들|코리아|하울링|원더풀 라디오|커플즈|오늘|고지전|헤드|김복남 살인사건의 전말|아저씨|고死 두 번째 이야기: 교생실습|친정엄마|여행자|쌍화점|1724 기방난동사건|마이 파더|비상|아파트|구세주|B형 남자친구|애타는 마음|귀 鬼(네 이름을 말해봐 편)|너를 봤어"
김동효,KIM Dong-hyo,KIM Dong-hyo,조명팀,"인질|비와 당신의 이야기|얼굴없는 보스: 못다한 이야기 감독판|나를 찾아줘|얼굴없는 보스|장사리 : 잊혀진 영웅들|봉오동 전투|클로젯|걸캅스|어쩌다, 결혼|말모이|독전|바람 바람 바람|메소드|군함도|어느날|살인자의 기억법|비정규직 특수요원|조작된 도시|공조|마스터|판도라|부산행|굿바이 싱글|완전한 사육 : 소원을 말해봐|궁합|럭키|엽기적인 그녀 2|베테랑|국제시장|두근두근 내 인생|우는 남자|로사 |표적|만신|또 하나의 약속|한 번도 안 해본 여자|베를린|도둑들|미확인 동영상 : 절대클릭금지|완득이|화이트: 저주의 멜로디|수상한 고객들|불량남녀|어쿠스틱|아저씨|방자전|내 남자의 순이|베스트셀러|반가운 살인자|무법자|전우치|바람|반두비|거북이 달린다|오이시맨|순정만화|비몽|영화는 영화다|스페어|다찌마와리|동거, 동락|대한이, 민국씨|내 생애 최악의 남자|1번가의 기적|사랑 따윈 필요 없어|창공으로|청춘만화|여고생 시집가기|아 유 레디?|러브레따|하루|떠나야 할 시간|생수|시선 1318"
김원진,KIM Won-jin,KIM Won-jin,액션/스턴트팀,"방법: 재차의|파이프라인|국제수사|반도|소리꾼|#살아있다|퍼펙트맨|봉오동 전투|자전차왕 엄복동|기묘한 가족|리벤져|명당|탐정: 리턴즈|레슬러|물괴|퍼즐|1987|강철비|반드시 잡는다|남한산성|하루|대립군|리얼|조작된 도시|더 킹|공조|판도라|올레|인천상륙작전|봉이 김선달|조선마술사|서부전선|협녀, 칼의 기억|순수의 시대|강남 1970|기술자들|국제시장|해적: 바다로 간 산적|황제를 위하여|역린|소수의견|명량|하이힐|무명인|방황하는 칼날|용의자|친구 2|스파이|사이코메트리|박수건달|26년|점쟁이들|5백만불의 사나이|연가시|후궁 : 제왕의 첩|차형사|퍼펙트 게임|통증|최종병기 활|고지전|퀵|모비딕|로맨틱 헤븐|불량남녀|퀴즈왕|미스터좀비|육혈포 강도단|노르웨이의 숲|주유소 습격사건 2|아빠가 여자를 좋아해|비상|굿모닝 프레지던트|애자|인사동 스캔들|그림자 살인|7급 공무원|쌍화점|달콤한 거짓말|서양 골동 양과자점 앤티크|모던보이|눈에는 눈 이에는 이|원스어폰어타임|마이 뉴 파트너|어린 왕자|무방비도시|바르게 살자|사랑|화려한 휴가|뷰티풀 선데이|좋지 아니한가|소년은 울지 않는다|눈부신 날에|마강호텔|오래된 정원|조폭마누라3|해바라기|거룩한 계보|구미호 가족|비열한 거리|청춘만화|썬데이 서울|야수|태풍|잠복근무|주홍글씨|도마 안중근|어깨동무|낭만자객|조폭마누라2-돌아온 전설|청풍명월(淸風明月)|보스 상륙 작전(Boss X File)|긴급조치 19호|네발가락|조폭마누라|소화성 장의사|귀 鬼"
김선간,KIM Sun-kan,KIM Sun-kan,액션/스턴트팀,"방법: 재차의|파이프라인|용루각2: 신들의 밤|용루각: 비정도시|소리꾼|런 보이 런|저 산 너머|블랙머니|퍼펙트맨|장사리 : 잊혀진 영웅들|자전차왕 엄복동|명당|박화영|탐정: 리턴즈|뷰티풀 보이스|물괴|살인소설|1987|침묵|남한산성|특별시민|콜리션|재심|더 킹|당신, 거기 있어줄래요|그랜드파더|올레|범죄의 여왕|인천상륙작전|봉이 김선달|특별수사: 사형수의 편지|해어화|조선마술사|서부전선|퇴마: 무녀굴|협녀, 칼의 기억|연평해전|라이브 TV|오피스|성실한 나라의 앨리스|쓰리 썸머 나잇|나의 절친 악당들|강남 1970|상의원|국제시장|카트|슬로우 비디오|해적: 바다로 간 산적|좋은 친구들|소수의견|족구왕|명량|군도: 민란의 시대|무명인|우아한 거짓말|집으로 가는 길|열한시|친구 2|깡철이|숨바꼭질|미스터 고|세계일주|공범|런닝맨|수목장|점쟁이들|연가시|은교|미운오리새끼|하울링|파파|퍼펙트 게임|통증|최종병기 활|세컨어카운트|세상에 믿을 놈 없다|플레이 걸"
최경희,,,분장팀,바꿔 할래? 무삭제|우리 누나 친구 무삭제|밀애 : 착한 형수|내 여자친구의 엄마|정사 : 착한 며느리들 2|밀애 : 아내의 여동생|착한 자매들|정사 : 착한 숙모|협상|정사  : 자매의 유혹|착한 엄마친구 2|정사 : 친구의 엄마 2|엄마친구 5|밀애 : 친구엄마|정사 : 착한 며느리들|스와핑 하던 날|스와핑 : 친구의 아내|여직원들 : 직장연애사|눈길|국제시장
강민우,Kang Min Woo,Kang Min Woo,조감독,장사리 : 잊혀진 영웅들|협상|강철비|나는 증인이다|국제시장|용의자|수상한 고객들|두 사람이다|아랑|연리지
권순아,,,홍보/마케팅 진행,해치지않아|블랙머니|광대들: 풍문조작단|걸캅스|극한직업|협상|암살|스물|쎄시봉|국제시장|타짜-신의 손|하이힐|수상한 그녀|더 테러 라이브|전국노래자랑|공범|7번방의 선물|늑대소년|연가시|차형사
이정무,,,제작팀,발신제한|뺑반|신과함께-죄와 벌|국제시장|못|박수건달
오주환,,,VFX 슈퍼바이저,"메이드 인 루프탑|오! 문희|호텔 레이크|다만 악에서 구하소서|백두산|판소리 복서|굿바이 썸머|돌멩이|미스터 주: 사라진 VIP|생일|악질경찰|점박이 한반도의 공룡2 : 새로운 낙원|해피 투게더|협상|인랑|버닝|샘|살인소설|골든슬럼버|시인의 사랑|마차 타고 고래고래|임금님의 사건수첩|비정규직 특수요원|슈퍼 프렌즈|곡성|로봇, 소리|오빠생각|나를 잊지 말아요|도리화가|내부자들|돌연변이|탐정 : 더 비기닝|은밀한 유혹|화장|쎄시봉|국제시장|해무(海霧)|역린|방황하는 칼날|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|뽀로로 극장판 슈퍼썰매 대모험|타워|도둑들|가비|페이스메이커|마이 웨이|최종병기 활|고지전|퀵|달빛 길어올리기|아이들...|평양성|글러브|쩨쩨한 로맨스|이층의 악당|페스티발|초능력자|무적자|악마를 보았다|아저씨|이끼|폭풍전야|주유소 습격사건 2|걸프렌즈|요가학원|작전|7급 공무원|핸드폰|좋은 놈, 나쁜 놈, 이상한 놈 |무림여대생|세븐 데이즈|권순분여사 납치사건|1번가의 기적|경의선|중천|가을로|두뇌유희프로젝트, 퍼즐|마이 캡틴 김대출|청연|태풍|잠복근무|혈의 누|역전의 명수|하류인생|아라한 장풍대작전|태극기 휘날리며|튜브|살인의 추억|클래식|마들렌"
