,ratings,comments
1020,7,오늘 뒤늦게 봤다. 소문만큼 기대에는 미치지 못했지만 가족을 위해 어떻게 살아야 할지 진지한 생각을 하게 해줘서 고마운 영화였다. 나도 가족을 위해 열심히 살아야 하겠다.ㅜㅜ
1021,1,미국에서 작성되고 비밀에 붙였던 프레이저보고서 가 비밀해제되었고 이 보고서를 보면 ㅉㅉ 실상이 나오지!! 60~80년대 일한 저세대가 가장 불쌍하지 아니한가! 정권에 휘둘러 내몰린 세대 ~ 있는놈은 군대 안가 없는놈은 저리 몰렸던 시대였는기라
1022,10,우리의 삶과 같은 영화
1023,7,과대평가와 언론플레이가 있지만.. 그래도 배우들 고생했습니다.
1024,10,국제 시장을 보면서 부모님이 이렇게 힘들게 사셨구나 다시한번 느낄수가 있었습니다...
1025,8,감정을 억지로 끄집어내지만 끄집어내는데 성공한영화.
1026,10,난 작년에보고 눈물을 흘렸다 애국 영화고 당연 박정희 시대 걸린 이야기이여서 좋았다 종북세력들이 이걸보고 반성을해야한다 애국 영화가 소중함을 알아라
1027,6,어르신들이 좋아합니다.
1028,10,"현대사를 자연히 녹인 스토리와 현실감, 그리고 무엇보다 재미를 느낄 수 있었습니다. 근래 본 영화 중에선 가장 재밌었어요."
1029,5,"한극의 현대사를 압축할려고 노력한 것은 인정하지만.. 화질이 조잡하고,, 스토리를 너무 인위적으로 짜맞춰기 하는 등.. 옛날 영상에 대한 향수만 자극한 영화... 많이 허접한 영화임..."
1030,7,과대평가
1031,4,미국으로 입양된 동생역으로 나온 배우하나 빼고 솔직히 좀 허접하고 구리다 이런영화 그만좀!!! 내용을 떠나 완성도가 심히 떨어져 배우들도 3류로 보임
1032,3,첫장면. 흥남철수에서 폭격기는 미군의 폭격기인데 영화에서는 중공군의 폭격기로 묘사되어 있는 이유는 뭘까? 역사서사드라마는 어떤 것이든 감동을 주고 재밌기 마련이지만 중간에 다 못보고 나온 이 영화는 뭐지?
1033,5,거거... 파도소리님 외 .. 몇분 한가한 모양입니다^^? 음... .... 그냥... 제 점수는 3점... ^^;;
1034,8,남들이 별로 안좋아하는 영화라 할지라도 누구의 공로보다는 우리 부모님들의 지나온 삶과 대한민국의 아픈 과거를 돌아볼 수 있어서 너무 좋았습니다. 되풀이하면 절대 안되겠지만 잊어서도 절대 안될 우리들의 역사이기도 하죠
1035,2,꼰대들의 자기위안하는 영화
1036,9,향수를 자극하는 영화였네요. 50대 이상에게는 향수에 젖는 영화
1037,9,스토리가 탄탄하다 아버지세대를 되돌아 보는 느낌이었다 나중에 우리세대도 이렇게 재조명되겠지 잘못된것도 있겠지만 힘겨움을 견대낸 그들의 노고에 대한 감사도 보낼줄 알아야 한다고 생각한다
1038,10,스토리  너무  좋은 평생 기억에 남는 영화
1039,10,감동
1040,5,"눈물이 났지만, 그게 마음에서 나오는 감동은 아닌 것 같았습니다. 이산가족찾기는 노래만 들어도 눈물이 나는거라... 다만 황정민의 연기는 정말 감동입니다. "
1041,9,"예전에 중국의 거장 장예모감독의 인생이란 영화를 정말 재밌고감명깊게 봤었는데, 조금은 비슷한 느낌도 있지만 이 영화도 충분히 감동적이고 재밌습니다. 맹목적으로 쓰레기같은 평점주는 철부지들은 머릿속에 머가 들었을까 안타깝다"
1042,7,"황정민이라는 배우의 연기는 아버지의 인생을 고스란히 접하게 해주는 듯한 느낌이 든다. 조금 과한 느낌도 없지 않아 있지만.... 다른 관점에서 영화를 보지 않는다면, 그 시절 어른들의 마음을 조금이나마 이해할수 있는 영화였습니다."
1043,0,쓰레기 영화. 이 영화 때문에 태극기 달라고 xx를 하네.
1044,10,개인적으로 이런영화싫다 그러나 진정성 충만
1045,10,아래 안티 불쌍^^ 영화 정말 잼있어요~
1046,0,가식
1047,10,"우리 어머니, 아버지 세대의 얘기이고, 일부는 내 세대도 겪은  일들이라 보면서 눈물이 났다. 정치 이데올로기에 갇혀 해석하는 사람들을 보면 영화를 왜 영화로 보지 못하냐고 묻고 싶다. 하지만 어쩌랴 그들 깜냥이 그 정도 뿐인 걸.  이야기 구성, 캐릭터의 개성, 재미와 감동  세 가지를 잘 잡은 작품이었다."
1048,0,종남영화~
1049,9,좋은 영화다. 정치적 성향을 떠나 그냥 우리의 과거의 모습으로 받아들이고 다시 생각하고 관람하면 좋을 듯. 황정민 김윤진의 어색한 노인 연기에서 -1점.
1050,0,보고싶지 않아서....
1051,10,세대적 소통의 문제를 해결해줄 영화! 어르신들 참 수고많고 고생많으셨습니다. 
1052,2,솔직이...쩝.. 단 연세드신분들에겐 여러가지 더 이상은 그닥 필요하지 않은듯..
1053,1,쥐어짠다..
1054,9,포레스트검프 처럼 인생의 산전수전 다겪은 영화  한국의 포레스트검프 하지만 국제시장은 정치적 경제적 역사적으로 대한민국의 현실을 보여준겁니다...  정치색을 뺏을 지언정
1055,8,포레스트 검프를 보는 듯한. 
1056,1,국민방위군 사건 한번 다뤄주지... 우리나라 자칭보수의 민낯짝을 보여주는...  
1057,8,"재밌다고만 하기엔 우리 현대사를 고스란히 경험한 세대에겐 영화 이상의 의미인건 사실이겠다. 그러나 변호인과 이분법적인 이념논쟁을 하는건 반대다. 영화는 영화이기때문도 그렇지만, 한국의 현대사를 세대가 공유하는 계기도 되기 때문에! 적어도 밥상머리가 아닌 영화관이니 부모자식이 언성높일일은 없잖겠나! "
1058,5,기대치가 너무 높았나보다..
1059,9,"명량보다는 사실적이라 훨씬 나은 영화다.명량은 어떻게 ,왜 전쟁에서 이겼는지 도무지 이해가 안가더라"
1060,5,"보고나니 영화보다 허지웅이 이해가 된다. 낯간지럽고, 어색하고, 엉성하다. 이왕 넣을거 중동건설파견도 넣지. 화룡점정?"
1061,0,솔찍히... 천만넘을 영화는 절때 아니다
1062,10,점수가 좀 낮네... 물론 엄청나게 감성만 고집한 작품이라 생각할수도 있지만 그당시 정치 권력등을 떠나 한 남자의 삶을 통해 우리나라 사람들이 어떻게 지금까지 왔고 힘든 시절을 이겨냈는지 잘 보여주었다고 생각되는데...
1063,8,"잘 봤습니다.하지만,워낙 박스오피스 위력 때문에 너무 기대를 했나 봅니다.분명 괜찮은 영화이지만 그렇다고 명작수준은 아니라고 생각이 듭니다.그리고,허리우드 영화 포레스트검프가 왜 자꾸 생각이 났는지 모르겠습니다.일단,출연진들의 연기력은 역시 좋습니다."
1064,10,부모님과 잘보고왔습니다
1065,4,네.....
1066,7,이산가족찾기는 최류탄이네...
1067,10,오랜만에 좋은영화
1068,10,노빠와 종북쉐리들이 그렇게 평점테러를 해도 평점이  이정도네...
1069,0,변호인이 그렇게 부러웠나?
1070,0,ㅋㅋㅋㅋㅋㅋㅋㅋ극장갔는데 아직도 하더라 이거. 이러니 1400만이라는 숫자가 나오지. 평점봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ얼마나 거지같으면
1071,6,신파로 쥐어짜내는 기억들.
1072,10,영화 보는 내내 가슴이 먹먹했습니다. 돌아가신 부모님 생각도 많이 났고~ 가족을 좀 더 아끼고 사랑해야겠다는 생각... 지금 하는일에 감사하게 됐습니다. 고맙습니다.^^~
1073,10,너무 감동적인 영화  정말 재미있습니다...
1074,10,아.. 볼만한영화..
1075,9,지도자를 잘못만나면 국민이 힘들다 완전 깨달음.  정말 슬프면서도 부모님을 좀더 이해하려는 마음이 들게 됨.  단 cg가 해도해도 정도가 지나친 게 거슬림. 
1076,4,"오로지 민중들의 삶만을 조명해서 영화를 만들었다면 참 좋았을텐데 라는 느낌이 들었음. 영화 속 서민들의 애잔함은 잘 그려내었다고 생각함. 글쎄. 내 눈에는 정치적인 색체가 상당 부분 보였음. 그저 전쟁의 참혹함과 그로 인한 민중들의 애환과 성장, 가족애만을 가진 영화가 되었더라면..."
1077,10,재미와 감동이 둘다 있는 좋은 영화^^ 단점이라면 눈물이  많이 난다는 것ㅠ
1078,10,감동적이면서 은근히 웃기기도 하고 역사적내용이 많이담긴 영화예요
1079,1,글쎄
1080,10,두번봤습니다 부모님과 장모님과 
1081,10,친구와의 우정... 글고 가족의 소중함 감동을 느끼는 영화 그리고 오달수의 웃기는 연기... 정말 추천
1082,10,  어찌 이렇게도 완벽하게 잘 만들었는지  감탄 또 감탄했습니다 고맙습니다 꾸벅^^
1083,8,감동이있는 영화였다.
1084,9,"역시 관객이 많이 몰리는 영화는 다 이유가 있는것 같습니다 재미있게 봤습니다. 그리고 부모님 세대 고생한 모습보며, 열심이 살아야 겠다는 생각 했습니다."
1085,6,잘 만들었다고 하기엔...장년층과 노년층의 감성을 자극해서 관객수 늘이기에는 대성공.
1086,10,보면 후회 안 할걸
1087,1,걍 그래
1088,10,이걸 왜좌우로 보나? 이념과 전쟁으로 상처입은 가족사얘기인데?전쟁겪지않은. 초중고대생들 꼭보기바란다!참혹한 전쟁을 자식들이 겪지않아 다행이라는게 나이든이들 마음이다
1089,10,최고입니다. 정말 잘만든 영화예요. 못보신 분들은 꼭 보세요. 
1090,9,조금 늦게봤네요. 내가 알지못했던 시대의 배경을 알수있어 좋았고 뭉클함과 감동이 있는 영화인듯 합니다
1091,9,정말 재밌었어요
1092,7,특별한 내용은 없네요... 잠깐 내가 살아왓던 과거를 돌아보는 듯.. 문제의식은 없고 흥미위주로만
1093,7,말도 많고 탈도 많은 영화였지만 솔직히 좋은 영화라고 생각한다. 하지만 역사에 치중하느라 오히려 캐릭터의 삶이 살지 못한다. 한마디로 영화 제목은 (주인공의 인생이 되는)국제시장이지만 국제시장 자체의 삶은 살지 못한다는 거다. 하나만더 추가하면 이산가족찾기는... 여태 영화관에서 이렇게까지 울어본 적이 없다.
1094,9,참 재미나게도 하고 내용도 좋은 영화였다 코믹한 요소도 있어 울게도 되고 찡한 감동이 있어 울게도 되었다 국제시장 윤제균감독이 잘 만들어 주어 많은 사람들이 공감했다고 생각한다
1095,9,"가슴에 울림이 있었다. 시대상황 속에서 필연적으로 져야만 했던 숭고한 짊... 회색의 불투명 색채로 칠해진 것 같지만 고귀하게 칠해진 아름다운 인생, 소중한 조국 대한민국의 역사이다...작품의 평에 앞서 가족과 민족을 위해 모든 것을 헌신한 인생과 피로 쓰여진 역사 앞에서 그대의 할 일은 무엇인가 ? "
1096,1,이영화가 왜천만을 넘었는지 해운대와함께 이해할수가없다 ㅜㅜ 뭔가 창피하다 딱700만정도 돼는거같은데 
1097,10,정말 좋은 가족영화
1098,2,영.... 실망
1099,5,그냥 적당히 볼만합니다
1100,10,어려웠던시절을 그래도 미소지으며 볼수 있게 해준 영화입니다. 주변이 아닌 그냥 각자의 가슴으로 느끼고 즐겼으면 합니다. 부모가 되어보니 느낍니다. 희생이 없이는 뭐든 완성되지 못한다는것ᆢ
1101,6,적절한 타이밍에 감성을 자극하는 상업영화의 정석이다 다만 감독이 의도하지 않았으나 평범한 서민이 피해를 고스란히 입는건 그때나 지금이나 무능한 정부 무능한 위정자들때문이라는 씁쓸한 교훈을 읽는다
1102,10,한마디로 최고의영화다 무슨말이 필요한가 지금 우리가 잘먹고 잘사는것은 우리들의 부모님 세대가  이 영화처럼 죽도록 고생하고 또 고생한 결과가 지금의 우리세대가  누리고 사는 행복이 아닐까 부모님 들 정말감사하고 정말 고생많이 하셨습니다 마지막으로 이 영화를 정치에 비유하시는분들  그만히시죠 ᆢ
1103,10,최고다 영화보지도 않고 펑점들어와서 0점주고가는 나쁜사람들 부모세대가 고섕해서 이렇게 우리가 누리는거고마워하면 큰일나나 ? 나쁜사람들
1104,10,영화광으로써 평점보고 안가려했는데 정말 잘만들어진 영화였는데 나쁜넘들이 영화깎아내리려고 평점 초기에 저질로 만든거였구만 정말 시대묘사잘했고 여러가지로 스토리도 튼튼하게 잘만들어진 요근래본영화중에 최고였다.
1105,1,영화관에 가서 볼만한 수준은 아니고 그냥 아침 드라마 느낌? 연출력이 떨어져서 몰입도는 낮고 책 읽듯이 시대상을 나열해 놓고 울음을 강요하고 있네?
1106,5,"시대를 반영한 영화긴 하다만 황당한 설정 또한 유치하기 그지없다!김무성아들이 연기한 통역관 왈: 흥남피란민 구조하지 않으면 중공군이 학살한다ㅋ혈맹으로 이북에 출전한 중국군이 이북민을 살해할 이유가 뭣이며 흥남주민이 별수 없이 고향 등지고 배를 탄 이유는 단 한가지, 미군이 원자탄을 투척할거라는 풍문때문!!"
1107,10,드뎌 봤다. 역시..감동이다..
1108,7,영화의 질이 흥행을 결정짓지 않는다. 마케팅의 승리. 편견을 놓고 보면 평작은 된다.
1109,4,야 감독 영화는 해운대 이후로 안봄..
1110,10,빵점 알바들 이제 아이템 바꿔라. 안되.. 역대 2위야. ㅋㅋ
